,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,平均趋向指数,平均趋向指数的趋向指数,阿隆指标down,阿隆指标up,顺势指标,钱德动量摆动指标,动向指标或趋向指标,资金流量指标,下升动向值,上升动向值 DMI,上升动向值,价格震荡百分比指数,变动率指标,相对强弱指数,终极波动指标,威廉指标,累积/派发线,震荡指标,能量潮,真实波动幅度均值,归一化波动幅度均值,真正的范围,加权收盘价,希尔伯特变换-主导周期,两只乌鸦,三只乌鸦,三内部上涨和下跌,三线打击,三外部上涨和下跌,南方三星,三个白兵,弃婴,大敌当前,捉腰带线,脱离,收盘缺影线,藏婴吞没,反击线,乌云压顶,十字,十字星,蜻蜓十字/T形十字,吞噬模式,十字暮星,暮星,向上/下跳空并列阳线,墓碑十字/倒T十字,锤头,上吊线,母子线,十字孕线,风高浪大线,陷阱,修正陷阱,家鸽,三胞胎乌鸦,颈内线,倒锤头,反冲形态,由较长缺影线决定的反冲形态,梯底,长脚十字,长蜡烛,光头光脚/缺影线,相同低价,铺垫,十字晨星,晨星,颈上线,刺透形态,黄包车夫,上升/下降三法,分离线,射击之星,短蜡烛,纺锤,停顿形态,条形三明治,探水竿,跳空并列阴阳线,插入,三星,奇特三河床,向上跳空的两只乌鸦,上升/下降跳空三法,elapsed,aroon_up_dates,aloon_shift-1,days_in_position
3174,600833.SH,20090220,6.67,6.95,6.67,6.94,6.79,0.15,2.21,36096.47,24658.131,58.785113269455806,,,,34.19469026548651,28.982916293607243,41.76892285665089,79.71200152362489,13.593266307723567,0.5921069912910732,0.91,7.889913861567625,15.091210613598683,64.49145814680361,62.386188440463165,-38.953488372093005,555215.9908170492,71514.7154907792,558414.55,0.3166575434745104,4.562788810871909,0.2800000000000002,6.875,,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3173,600833.SH,20090223,6.95,7.16,6.81,7.11,6.94,0.17,2.45,42143.5,29615.248,57.98592736641324,,,,57.744341054576346,34.11320262092721,47.59651062685978,79.55609034673607,12.510692044968511,0.5498136347702823,1.0500000000000007,8.326774434421107,17.326732673267344,67.0566013104636,61.5348375532548,-31.05590062111801,585318.4908170493,73457.72346857598,600558.05,0.3190391475120455,4.487189135190513,0.3500000000000005,7.047499999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3172,600833.SH,20090224,7.01,7.14,6.7,6.71,7.11,-0.4,-5.63,44492.14,30749.079,56.68046141023131,,,,16.50315613354602,13.362050411906978,39.70940397986621,74.08148985699343,13.72623968731626,0.6205412322866901,0.4400000000000004,8.287691844718612,7.017543859649122,56.68102520595348,50.16727046375842,-55.90062111801243,542848.7208170493,54061.50687144056,556065.91,0.3276792084040422,4.883445728823282,0.4399999999999995,6.815,,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,,
3171,600833.SH,20090225,6.72,6.9,6.56,6.85,6.71,0.14,2.09,29306.42,19794.488,54.78722045843472,,,,-14.39898509356194,18.136400346589333,30.175088085078976,75.38069425803941,15.782925139932791,0.7162168585519271,0.8099999999999996,7.983996178191792,13.410596026490062,59.06820017329467,54.78828540580392,-48.71794871794874,563535.6055229316,47794.19913617137,585372.3300000001,0.3285592649466106,4.79648561965855,0.3400000000000007,6.79,15.646696015449796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3170,600833.SH,20090226,6.83,7.02,6.25,6.49,6.85,-0.36,-5.26,42031.3,28695.48,51.72783989754076,,,,-79.85089869281119,2.4952412899073955,11.955892605919358,70.32517890440121,19.56461879961649,0.9750585115125032,0.2400000000000002,7.431843398319849,3.839999999999999,51.2476206449537,54.4615585132848,-74.17218543046354,547705.6353930614,35848.56464531424,543341.03,0.3600907460218527,5.548393621292029,0.7699999999999996,6.5625,17.21176482512415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3169,600833.SH,20090227,6.41,6.49,5.95,6.0,6.49,-0.49,-7.55,30550.12,18712.691,48.19696424829119,,,,-197.28997289972943,-14.163284086430322,2.2955808080468274,65.30778337276983,23.325427066336825,1.2054114749758955,-0.4299999999999997,6.070227497527196,-6.687402799377917,42.91835795678484,50.05953925834479,-96.98795180722894,522812.94502269104,19782.35226799897,512790.91,0.3729414070202917,6.215690117004863,0.54,6.11,18.933208777083244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3168,600833.SH,20090302,6.0,6.23,5.9,6.2,6.0,0.2,3.33,23494.29,14419.929,45.07418511564884,,,,-182.64081255771055,-6.551098252546288,4.478056391298366,61.01219599917788,22.79948368037129,1.16931065533476,-0.33,4.255445075757583,-5.053598774885149,46.72445087372686,51.60045518456755,-82.45614035087719,542035.5459317819,17527.69728762639,536285.2000000001,0.3698741636616995,5.9657123171241855,0.33,6.1325,20.1637620586852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3167,600833.SH,20090303,6.07,6.78,6.03,6.41,6.2,0.21,3.39,49849.76,32269.807,43.0962741164389,,,,-90.15659955257314,0.9193355450712726,17.383431126709628,58.104155145360416,19.69742192566738,1.0857884656679917,-0.5199999999999996,2.597964076563305,-7.503607503607501,50.45966777253563,48.51824271423536,-70.17543859649123,542700.2093984486,15223.39523617446,586134.9600000001,0.3970260091144352,6.193853496325043,0.75,6.407500000000001,20.873118628209717,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3166,600833.SH,20090304,6.5,6.76,6.4,6.7,6.41,0.29,4.52,49799.87,32707.211,41.259642474315385,,,,-31.5654624647711,10.274807012857554,17.383431126709628,48.68760429437595,18.403099927758287,1.0082321466917064,-0.6899999999999995,1.3373218370579063,-9.336941813261156,55.137403506428775,48.2077219822046,-47.71241830065358,575900.122731782,23460.38998153445,635934.8300000001,0.3943812941776898,5.886287972801341,0.3599999999999994,6.640000000000001,21.45157904201588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,,
3165,600833.SH,20090305,6.73,6.9,6.62,6.79,6.7,0.09,1.34,44705.29,30284.679,39.89751739886891,,,,17.13635069740913,13.019708864083634,22.18989141806465,42.09370236563552,17.44304630186911,0.936215564785156,-0.5999999999999996,0.8959002824033873,-8.119079837618404,56.50985443204182,51.50739333291649,-41.05960264900664,585479.827731782,27745.394879042287,680640.1200000001,0.3862112017364262,5.687941115411285,0.2800000000000002,6.775,22.58580647537755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,,
3164,600833.SH,20090306,6.66,6.76,6.59,6.66,6.79,-0.13,-1.91,23767.47,15806.687,38.5170620511208,,,,1.8372703412066596,7.885641152967085,20.57114253039539,40.29533493562406,17.348791054039282,0.8993430244433593,-0.6200000000000001,0.4920514761544785,-8.51648351648352,53.94282057648354,48.65430939638225,-44.11764705882352,581285.5683200174,25641.505717093707,656872.6500000001,0.3729104016123958,5.599255279465402,0.2000000000000001,6.6675,24.16706370745256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,,
3163,600833.SH,20090309,6.66,6.79,6.22,6.33,6.66,-0.33,-4.96,20665.53,13592.858,35.946567013836955,48.86556495334889,,,-58.25657894736883,-4.031971158732353,2.530131529146997,44.28594480021671,22.38466053334856,1.2051042369831195,-0.5,-0.3147029204430704,-7.320644216691063,47.98401442063383,47.65461746667873,-65.87301587301589,568596.2077937017,18412.254009096767,636207.1200000001,0.3869882300686532,6.1135581369455485,0.5700000000000003,6.4175,26.129963389837776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3162,600833.SH,20090310,6.32,6.48,6.24,6.46,6.33,0.13,2.05,15532.88,9934.993,33.55967876493053,46.82686487922413,,,-63.87049300956597,0.6251361905428054,2.530131529146997,46.5306999109851,21.359227360042286,1.1190253629128968,-0.25,-1.16584564860425,-3.725782414307,50.3125680952714,55.275629194057366,-55.55555555555558,581540.2744603683,17899.558248937712,651740.0000000001,0.3764890707780352,5.828004191610452,0.2400000000000002,6.41,28.098835910364446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,,
3161,600833.SH,20090311,6.51,6.7,6.48,6.55,6.46,0.09,1.39,29062.48,19201.264,31.99446490252868,45.38978908599224,,,-3.5330261136713768,3.8347403234887216,11.64668469130462,52.88406179516988,20.35504276897152,1.0390949798476898,-0.2400000000000002,-2.1469024503005008,-3.534609720176729,51.91737016174436,51.38045794167645,-48.41269841269845,570972.0999149136,12699.985514506348,680802.4800000001,0.3667398514367469,5.599081701324381,0.2400000000000002,6.57,28.813324963049556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3160,600833.SH,20090312,6.56,6.6,6.27,6.46,6.55,-0.09,-1.37,17047.69,10913.183,29.841548244556865,43.91373780548505,,,-38.24228028503633,0.3445167052144537,1.8536316909233124,47.16025712531799,23.17204764870753,1.17487390985857,-0.4800000000000004,-2.5669148915699576,-6.91642651296831,50.17225835260722,51.3798041418133,-55.55555555555558,573555.083248247,10240.20177334454,663754.7900000002,0.3641155763341221,5.636464029939972,0.33,6.4475,29.41573176522804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3159,600833.SH,20090313,6.5,6.55,6.3,6.39,6.46,-0.07,-1.08,13759.1,8872.982,27.842411347868754,42.26143637905003,,,-38.031319910514576,-2.4032886750025884,1.853631690923308,40.19348914710592,22.00364514814408,1.0909543448686725,-0.7200000000000006,-3.337558090409787,-10.126582278481022,48.79835566249871,46.25204055230952,-60.48387096774197,569702.535248247,7077.18844529253,649995.6900000002,0.3559644637388277,5.5706488848016855,0.25,6.4075,30.731672673585805,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,,
3158,600833.SH,20090316,6.39,6.49,6.3,6.47,6.39,0.08,1.25,10986.15,7018.091,25.986069943801223,40.38664520111797,,,-27.3071324599716,0.9354856796046048,1.8536316909233093,46.5052728928813,21.13156191032325,1.01302903452091,-0.2400000000000002,-3.484848484848455,-3.576751117734722,50.4677428398023,48.77010647964261,-49.10714285714288,578375.8115640364,7899.526507450384,660981.8400000002,0.3441098591860543,5.31854496423577,0.1900000000000004,6.432499999999999,31.4771573313854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,,
3157,600833.SH,20090317,6.5,6.82,6.5,6.79,6.47,0.32,4.95,39849.48,26782.746,25.291956108164836,38.50989800285279,,,99.45701357466064,13.135495644926234,16.26847624489174,55.28728791390753,19.59119769624596,0.9406698177694164,-0.0599999999999996,-2.701538814882826,-0.8759124087591164,56.56774782246312,53.95987871104789,-20.535714285714256,610753.5140640363,17819.79500947392,700831.3200000002,0.3445305835299076,5.074088122679052,0.3500000000000005,6.725,31.258094233865656,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3156,600833.SH,20090318,6.93,7.12,6.84,6.85,6.79,0.06,0.88,59795.63,41773.327,25.399291407747988,36.79812782801959,,,161.2040557667935,15.243166306890773,26.794650302328986,67.3097053777815,18.24107618147528,0.8734791165001723,0.3599999999999994,-2.0728259208313826,5.546995377503849,57.621583153445386,56.32515393254993,-22.131147540983648,555229.0004926076,2591.214623076841,760626.9500000002,0.3434926847063427,5.014491747537851,0.33,6.915,30.44020763628616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3155,600833.SH,20090319,6.83,7.01,6.8,6.97,6.85,0.12,1.75,38322.37,26514.578,25.338373683543413,35.20627939959613,,,133.24686554258483,19.45262705213817,24.54644326888395,65.50298183627326,18.27744992595155,0.8510877510358743,0.9699999999999998,-1.4000305600121703,16.166666666666664,59.726313526069085,57.01416475416369,-12.295081967213148,578952.3723973695,3674.121468967991,798949.3200000002,0.333957492941604,4.791355709348695,0.2099999999999999,6.9375,29.265402838934545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3154,600833.SH,20090320,6.98,6.98,6.75,6.9,6.97,-0.07,-1.0,38443.23,26328.111,25.074416626687903,34.085345371563406,,,101.80305131761465,15.83847799727848,21.642974887566297,62.87760055831602,18.452286720811895,0.840295768819026,0.7000000000000002,-0.8734126300062859,11.290322580645174,57.91923899863925,58.28720710576859,-20.18348623853209,590652.4858756304,7505.881151827634,760506.0900000002,0.3265319577314894,4.732347213499846,0.2300000000000004,6.8825,27.90702646583648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,
3153,600833.SH,20090323,6.9,6.97,6.79,6.94,6.9,0.04,0.58,37678.05,26070.692,24.82931364532208,33.04447805981873,0.0,46.0,94.55690508322084,17.376840854356367,21.642974887566304,62.13143908538571,17.69889414230309,0.7802746424748098,0.5300000000000002,-0.4291969120866291,8.268330733229323,58.68842042717818,60.34927762777144,-19.99999999999996,615771.1858756307,16383.380008285982,798184.1400000002,0.3160653893220972,4.5542563302895855,0.1799999999999997,6.91,26.526196086610383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,
3152,600833.SH,20090324,7.03,7.12,6.86,7.09,6.94,0.15,2.16,56589.06,39689.238,25.021628063393955,32.45957273113143,0.0,44.0,116.02564102564084,23.056631781152152,27.52171549832829,62.980476685335454,16.641929756025313,0.7245407394408948,0.3899999999999997,0.2172366726262866,5.820895522388048,61.52831589057608,64.47414041341843,-3.33333333333336,659301.2320294768,32376.15513412585,854773.2000000002,0.3120607186562331,4.40142057343065,0.2599999999999998,7.04,25.22820311384009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,
3151,600833.SH,20090325,7.15,7.3,7.06,7.07,7.09,-0.02,-0.28,102611.5,73767.666,25.65778165810806,32.087421854614426,2.0,42.0,129.7863764611043,21.8538324828426,33.92777838939143,67.59415544730149,15.709331692555525,0.6727878294808309,0.2800000000000002,1.0021309681507178,4.123711340206193,60.9269162414213,56.846309045759504,-21.29629629629625,565240.6903628107,6047.013052200666,752161.7000000002,0.3069135244665021,4.341068238564387,0.2400000000000002,7.125,24.137282582639976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,
3150,600833.SH,20090326,7.03,7.2,6.99,7.15,7.07,0.08,1.13,50268.67,35707.134,25.907027294951515,30.92679715439424,0.0,40.0,99.71617786187346,25.0112284937584,29.14722057391639,63.909984483307134,16.593306157405944,0.6947315559464853,0.4900000000000002,1.6056758775206033,7.357357357357364,62.50561424687919,54.9942966480583,-13.88888888888884,591571.8984580489,3104.3835896978853,802430.3700000002,0.299991129861752,4.195680137926602,0.2099999999999999,7.1225000000000005,23.30360700012116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,
3149,600833.SH,20090327,7.2,7.2,7.07,7.15,7.15,0.0,0.0,43867.79,31258.228,26.13846967202044,29.849074218475486,0.0,38.0,93.29563812600983,25.0112284937584,29.147220573916385,69.08180669130817,16.05640750004933,0.6451078733788792,0.8200000000000003,2.141260104339916,12.954186413902068,62.505614246879205,62.31645286405174,-14.150943396226369,601695.2346118952,4839.425441288971,802430.3700000002,0.2878489063001982,4.025858829373402,0.1299999999999999,7.1425,22.53757864876963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,
3148,600833.SH,20090330,7.15,7.18,7.06,7.11,7.15,-0.04,-0.56,31105.13,22137.858,26.29914597767955,29.14680544010412,4.0,36.0,79.56863888079279,22.14934541391249,28.38793795124796,66.94930513628509,15.815736869759991,0.6090287395661028,0.6500000000000004,2.848415425735072,10.061919504643967,61.07467270695624,59.06664437905934,-18.44660194174752,596511.0462785622,3459.753052580403,771325.2400000002,0.2758596987073269,3.8798832448287897,0.1200000000000001,7.115,21.723850392689577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,34.0,
3147,600833.SH,20090331,6.94,7.05,6.82,7.0,7.11,-0.11,-1.55,30232.07,20934.233,25.23865263636672,27.540100440461792,2.0,34.0,28.81028938906801,14.393626357045791,11.452239199299932,61.81554652444914,20.83768085725338,0.805526686739952,0.4500000000000002,3.6706974611726353,6.870229007633588,57.1968131785229,59.28984364925695,-29.126213592232983,613598.7380176926,8017.8114421429345,741093.1700000003,0.2768697202282322,3.955281717546174,0.29,6.9675,20.966507096498248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,
3146,600833.SH,20090401,7.02,7.47,7.02,7.4,7.0,0.4,5.71,96862.88,70571.517,25.513204590479024,26.67780796917389,0.0,32.0,131.21310685459588,31.440682767079576,29.082379993938986,69.2065398682685,18.425198402138943,0.7479890662585268,0.9400000000000004,4.412604178559272,14.55108359133128,65.72034138353978,62.87984092565709,-5.982905982905932,680326.4997954706,30385.140308789443,837956.0500000003,0.2906647402119299,3.927901894755809,0.4699999999999997,7.3225,20.383939236857945,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,
3145,600833.SH,20090402,7.45,7.59,7.26,7.4,7.4,0.0,0.0,125897.5,93472.588,26.06055966768801,26.02331480574462,0.0,30.0,154.50153711023313,31.440682767079576,33.176175671404856,75.64344294792564,16.942059742137086,0.6945612758114892,1.010000000000001,4.837914224473219,15.80594679186229,65.72034138353978,58.32160932001085,-14.728682170542598,661251.1210075922,30703.68702092988,837956.0500000003,0.2934744016253635,3.965870292234641,0.33,7.4125,20.04223678953698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,28.0,
3144,600833.SH,20090403,7.41,7.6,7.31,7.34,7.4,-0.06,-0.81,82733.9,61725.125,26.59341792861681,25.94268701839082,2.0,28.0,139.84674329501968,27.03976155487809,33.520575320691165,75.32204766950744,15.742781918109197,0.6449497561106685,0.8700000000000001,4.934496167931531,13.446676970633684,63.51988077743904,56.61086710487268,-23.636363636363622,595634.579628282,7164.766871485976,755222.1500000003,0.2932262300806947,3.994907766766958,0.29,7.3975,19.94625397314366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,
3143,600833.SH,20090407,7.45,7.58,7.24,7.35,7.34,0.01,0.14,51129.17,37803.923,26.73153341384563,26.06541241079681,0.0,26.0,115.90546614470082,27.475605814089548,28.52703472182033,68.89734558936267,16.140317451381634,0.6688819163884773,0.5599999999999996,4.601060342082175,8.247422680412363,63.73780290704477,51.137591870144696,-29.41176470588236,577588.9902165171,-8857.91226352856,806351.3200000003,0.2965672136463593,4.034928076821216,0.3399999999999998,7.38,20.037054533617194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,
3142,600833.SH,20090408,7.46,7.52,7.01,7.05,7.35,-0.3,-4.08,37371.06,26927.04,25.78686589814118,25.562619790842295,0.0,24.0,25.49333333333288,6.853230751328471,13.50618819398334,62.97969345590765,19.529006890983062,0.8511046366464436,0.2000000000000001,4.285527836819995,2.9197080291970767,53.42661537566424,44.5483926096128,-64.70588235294117,546080.0572753407,-24632.949457906187,768980.2600000002,0.3118124126716194,4.422871101725098,0.5099999999999998,7.1575,20.31016795491953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,
3141,600833.SH,20090409,7.08,7.12,6.85,7.06,7.05,0.01,0.14,31453.79,21927.683,24.256968996673525,24.665692811680717,0.0,22.0,-61.63103721298571,7.39103971172881,4.368309277594003,63.517453993886,22.0139542058774,0.9503114483145548,0.0899999999999998,4.052648200784035,1.2912482065997155,53.6955198558644,47.39153583914189,-63.52941176470591,563554.3850531183,-23287.00133923092,800434.0500000003,0.3088258117665038,4.374303282811669,0.2700000000000004,7.022499999999999,20.856746960898807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,20.0,
3140,600833.SH,20090410,7.13,7.2,6.97,7.19,7.06,0.13,1.84,37508.91,26688.279,23.120158476392923,23.974736060857506,2.0,20.0,-20.289855072462988,14.317043380295164,8.341621712745091,68.55477708125109,20.819381883144896,0.8824320591492296,0.29,3.889691714836279,4.202898550724643,57.15852169014758,49.42456967537305,-50.617283950617214,597801.6507052924,-9722.52882506,837942.9600000003,0.303195396640325,4.2169039866526425,0.2300000000000004,7.1375,21.53437013987231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,18.0,
3139,600833.SH,20090413,7.19,7.25,7.1,7.24,7.19,0.05,0.7,45840.99,32816.574,22.24265586308126,23.632141963237608,0.0,18.0,8.896591565568702,16.89150523169305,10.835121890029644,68.9667209387211,20.05504276254079,0.8194011977814275,0.2999999999999998,3.8347101328750464,4.322766570605174,58.44575261584652,46.6723685119912,-46.15384615384612,637530.5087052925,9351.44009665167,883783.9500000003,0.2922528683088732,4.036641827470625,0.1500000000000003,7.2075,22.10033751216741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,
